id,loan_amnt,issue_d,term,int_rate,grade,sub_grade,emp_title,verification_status,home_ownership,annual_inc,loan_status,purpose,desc,addr_state,dti,fico_range_low,fico_range_high,hardship_flag,mths_since_last_delinq
91091279,10000.0,Oct-2016, 36 months,13.49,C,C2,senior analyst,Verified,OWN,112834.0,Fully Paid,debt_consolidation,,TX,15.85,670.0,674.0,N,7.0
88032905,27000.0,Aug-2016, 36 months,16.99,D,D1,councilor instructor ,Verified,RENT,112000.0,Charged Off,debt_consolidation,,CA,28.94,690.0,694.0,N,
51876184,15500.0,Jun-2015, 36 months,9.99,B,B3,sr system integration engineer,Source Verified,RENT,89000.0,Fully Paid,credit_card,,CA,11.49,680.0,684.0,N,
122697799,17975.0,Nov-2017, 36 months,9.44,B,B1,division manager,Verified,MORTGAGE,420000.0,Current,other,,WI,9.75,725.0,729.0,N,68.0
122649590,35000.0,Nov-2017, 36 months,7.07,A,A2,lcdr / o4,Source Verified,OWN,116000.0,Current,debt_consolidation,,VA,20.6,735.0,739.0,N,
93414975,14000.0,Nov-2016, 36 months,12.74,C,C1,neonatal nurse practitioner,Not Verified,RENT,96000.0,Current,credit_card,,OH,29.93,690.0,694.0,N,61.0
132581066,15000.0,May-2018, 60 months,16.01,C,C5,instrument tech,Verified,MORTGAGE,55000.0,Current,home_improvement,,MA,35.11,710.0,714.0,N,
134864838,26000.0,Jun-2018, 60 months,14.52,C,C3,welder,Verified,MORTGAGE,44000.0,Current,debt_consolidation,,NE,21.09,720.0,724.0,N,
65019277,11900.0,Nov-2015, 60 months,18.99,E,E3,data product specialist,Not Verified,MORTGAGE,45898.0,Current,debt_consolidation,,OH,33.47,685.0,689.0,N,
71907957,8600.0,Feb-2016, 36 months,15.31,C,C5,sales,Source Verified,RENT,45000.0,Fully Paid,debt_consolidation,,VA,19.57,660.0,664.0,N,
125753424,35000.0,Dec-2017, 60 months,10.42,B,B3,admin assistant,Source Verified,RENT,32000.0,Fully Paid,credit_card,,NV,29.07,745.0,749.0,N,
141288208,30000.0,Nov-2018, 36 months,6.67,A,A2,programmer analyst ,Not Verified,RENT,100000.0,Current,credit_card,,NC,22.45,700.0,704.0,N,
49167417,18000.0,May-2015, 60 months,22.99,F,F2,general manager,Verified,RENT,65000.0,Fully Paid,credit_card,,NV,17.04,660.0,664.0,N,8.0
123987714,18000.0,Nov-2017, 36 months,10.91,B,B4,health facilities survelliance nurse,Source Verified,OWN,110000.0,Current,debt_consolidation,,IL,18.84,690.0,694.0,N,6.0
71814750,20000.0,Feb-2016, 36 months,17.27,D,D2,fire sprinkler systems engineer,Source Verified,OWN,130000.0,Charged Off,debt_consolidation,,CO,36.95,700.0,704.0,N,
85027492,16000.0,Jul-2016, 60 months,15.59,C,C5,project supt facilities  florida,Source Verified,MORTGAGE,105000.0,Charged Off,major_purchase,,FL,8.57,670.0,674.0,N,25.0
131618973,10000.0,Apr-2018, 60 months,18.45,D,D2,manufacturing lead,Source Verified,RENT,65000.0,Fully Paid,debt_consolidation,,AZ,23.98,685.0,689.0,N,
20050585,15000.0,Jul-2014, 60 months,19.52,E,E2,fire fighter,Verified,MORTGAGE,116000.0,Fully Paid,credit_card,,NY,14.94,680.0,684.0,N,
41850421,15000.0,Apr-2015, 36 months,8.18,B,B1,process control engineering,Not Verified,RENT,78500.0,Fully Paid,debt_consolidation,,CA,25.44,725.0,729.0,N,
116264771,20000.0,Sep-2017, 60 months,12.62,C,C1,highway maintenance technician,Not Verified,MORTGAGE,38000.0,Current,debt_consolidation,,WY,23.15,685.0,689.0,N,59.0
125061234,13750.0,Dec-2017, 36 months,6.08,A,A2,teacher,Not Verified,RENT,55000.0,Current,debt_consolidation,,NY,18.68,800.0,804.0,N,
36551148,20000.0,Dec-2014, 36 months,10.49,B,B3,desktop support technician,Source Verified,RENT,52000.0,Fully Paid,debt_consolidation,,CA,11.71,720.0,724.0,N,34.0
94476177,15000.0,Dec-2016, 36 months,11.44,B,B4,project engineer,Not Verified,RENT,78600.0,Charged Off,debt_consolidation,,SC,15.6,720.0,724.0,N,26.0
121901888,15000.0,Oct-2017, 60 months,15.05,C,C4,engineering manager,Not Verified,RENT,190000.0,Fully Paid,credit_card,,NY,8.65,690.0,694.0,N,45.0
137858550,10000.0,Aug-2018, 36 months,7.84,A,A4,dental hygienist,Not Verified,MORTGAGE,65000.0,Current,debt_consolidation,,TN,36.78,740.0,744.0,N,
10097813,7250.0,Dec-2013, 36 months,14.98,C,C3,lead steward,Not Verified,RENT,39000.0,Fully Paid,debt_consolidation,,MI,12.31,715.0,719.0,N,30.0
132008735,14000.0,Apr-2018, 60 months,26.77,E,E5,teacher,Not Verified,OWN,60000.0,Current,credit_card,,CA,38.42,700.0,704.0,N,30.0
140890694,27200.0,Sep-2018, 36 months,16.91,C,C5,director,Not Verified,MORTGAGE,125000.0,Current,major_purchase,,CA,13.17,720.0,724.0,N,
63426017,15000.0,Oct-2015, 36 months,6.24,A,A2,communication deliver solutions sals,Source Verified,MORTGAGE,275000.0,Fully Paid,car,,GA,16.4,680.0,684.0,N,22.0
99864060,3000.0,Mar-2017, 36 months,14.99,C,C4,serve,Source Verified,RENT,25000.0,Fully Paid,vacation,,FL,4.42,700.0,704.0,N,
136831870,10000.0,Jul-2018, 36 months,17.97,D,D1,asst branch chief hr,Not Verified,MORTGAGE,210000.0,Current,debt_consolidation,,CA,6.94,695.0,699.0,N,21.0
89785859,20000.0,Sep-2016, 36 months,7.59,A,A3,engineer,Not Verified,OWN,105000.0,Current,debt_consolidation,,FL,15.27,710.0,714.0,N,
657220,6500.0,Jan-2011, 36 months,5.79,A,A2,servpro of wheaton/glen ellyn,Not Verified,RENT,50000.0,Fully Paid,wedding,,IL,10.58,770.0,774.0,N,
79072477,15000.0,May-2016, 36 months,9.16,B,B2,manager,Source Verified,RENT,51000.0,Fully Paid,debt_consolidation,,IN,13.39,675.0,679.0,N,34.0
135961163,9800.0,Jul-2018, 36 months,8.08,A,A5,server,Source Verified,RENT,35000.0,Current,credit_card,,NY,14.06,680.0,684.0,N,28.0
73805439,12000.0,Mar-2016, 36 months,7.39,A,A4,pca,Not Verified,RENT,55000.0,Fully Paid,credit_card,,NY,21.53,720.0,724.0,N,
53974245,14000.0,Jul-2015, 36 months,10.99,B,B4,teacher,Not Verified,MORTGAGE,60000.0,Fully Paid,debt_consolidation,,SC,19.16,680.0,684.0,N,
90071466,14000.0,Sep-2016, 60 months,21.49,D,D5,teacher,Not Verified,RENT,50000.0,Charged Off,debt_consolidation,,VA,24.05,675.0,679.0,N,
55989320,18000.0,Aug-2015, 36 months,7.26,A,A4,nurse,Not Verified,OWN,55000.0,Fully Paid,debt_consolidation,,MA,33.28,740.0,744.0,N,
16061178,13950.0,May-2014, 60 months,13.98,C,C3,educator/coach,Source Verified,RENT,67000.0,Fully Paid,credit_card,,TX,24.45,690.0,694.0,N,18.0
115050687,16800.0,Aug-2017, 60 months,7.97,A,A5,marketing director,Verified,MORTGAGE,72000.0,Current,home_improvement,,NY,4.87,815.0,819.0,N,
81465932,18500.0,Jun-2016, 36 months,11.47,B,B5,charge nurse,Verified,OWN,55000.0,Fully Paid,credit_card,,OH,13.2,670.0,674.0,N,47.0
805361,6000.0,Jul-2011, 36 months,15.62,D,D1,moen incorporated,Not Verified,RENT,65600.0,Fully Paid,debt_consolidation,,NC,15.27,665.0,669.0,N,31.0
12184949,19000.0,Feb-2014, 36 months,9.67,B,B1,teacher,Verified,MORTGAGE,42290.0,Fully Paid,debt_consolidation,,TX,19.07,755.0,759.0,N,
93665435,24000.0,Nov-2016, 60 months,18.99,D,D3,underwriting supervisor,Verified,MORTGAGE,110253.0,Current,credit_card,,TX,20.3,670.0,674.0,N,
117583286,8000.0,Aug-2017, 36 months,5.32,A,A1,sr designer,Source Verified,MORTGAGE,85000.0,Fully Paid,major_purchase,,SC,15.67,800.0,804.0,N,
66550949,20000.0,Dec-2015, 36 months,11.99,C,C1,"director of finance, ny sbdc",Not Verified,MORTGAGE,88000.0,Fully Paid,debt_consolidation,,NY,11.67,680.0,684.0,N,10.0
138349808,12000.0,Aug-2018, 60 months,10.08,B,B1,attorney,Not Verified,MORTGAGE,110000.0,Current,home_improvement,,NM,12.64,755.0,759.0,N,
2372835,7425.0,Dec-2012, 36 months,12.12,B,B3,american express,Verified,RENT,42000.0,Fully Paid,debt_consolidation,,CO,29.31,675.0,679.0,N,
100052614,16000.0,Mar-2017, 60 months,13.49,C,C2,nurse educator,Verified,MORTGAGE,84500.0,Fully Paid,medical,,NC,16.9,700.0,704.0,N,
78349233,7000.0,Jun-2016, 36 months,9.75,B,B3,data specialist,Source Verified,RENT,34000.0,Fully Paid,debt_consolidation,,GA,19.24,670.0,674.0,N,21.0
29233864,15000.0,Oct-2014, 36 months,7.69,A,A4,practice manager,Source Verified,MORTGAGE,80000.0,Fully Paid,credit_card,,VA,18.08,720.0,724.0,N,29.0
49994725,15400.0,May-2015, 36 months,18.25,E,E1,customer service,Source Verified,RENT,52000.0,Fully Paid,other,,NJ,18.02,665.0,669.0,N,45.0
6094799,8000.0,Jul-2013, 36 months,7.9,A,A4,public health service-ihs,Source Verified,MORTGAGE,105000.0,Charged Off,debt_consolidation,,AZ,17.93,735.0,739.0,N,11.0
1213458,10000.0,Apr-2012, 36 months,13.11,B,B4,holiday inn express,Not Verified,MORTGAGE,45000.0,Fully Paid,other,,NJ,22.08,680.0,684.0,N,
85981156,15000.0,Aug-2016, 36 months,15.59,C,C5,project assistant ,Source Verified,RENT,41600.0,Charged Off,credit_card,,TX,28.88,675.0,679.0,N,77.0
67515386,18000.0,Dec-2015, 36 months,13.67,C,C4,manager,Verified,RENT,42000.0,Fully Paid,debt_consolidation,,TX,10.03,690.0,694.0,N,
9736370,12000.0,Dec-2013, 36 months,13.53,B,B5,senior auditor,Verified,MORTGAGE,53000.0,Fully Paid,debt_consolidation,,NV,14.54,660.0,664.0,N,39.0
96841207,20000.0,Jan-2017, 36 months,6.99,A,A2,controls engineer,Verified,OWN,134000.0,Current,debt_consolidation,,MI,17.36,755.0,759.0,N,
68529325,17450.0,Jan-2016, 60 months,20.5,E,E4,general manager,Verified,RENT,54000.0,Charged Off,debt_consolidation,,AR,24.73,660.0,664.0,N,64.0
132193434,30000.0,Apr-2018, 60 months,18.45,D,D2,medical records director,Verified,MORTGAGE,175000.0,Current,medical,,NC,9.5,680.0,684.0,N,46.0
41810385,4200.0,Mar-2015, 36 months,13.99,C,C4,lgsa,Not Verified,RENT,45000.0,Fully Paid,debt_consolidation,,NY,13.87,665.0,669.0,N,10.0
67287244,25000.0,Dec-2015, 36 months,10.64,B,B4,utilities operator,Source Verified,MORTGAGE,60000.0,Charged Off,debt_consolidation,,MI,10.5,660.0,664.0,N,7.0
79270259,20000.0,May-2016, 36 months,8.39,B,B1,nurse,Not Verified,OWN,85000.0,Current,credit_card,,PA,17.01,670.0,674.0,N,9.0
99828263,13150.0,Mar-2017, 36 months,17.99,D,D2,office manager,Not Verified,RENT,43000.0,Fully Paid,debt_consolidation,,NY,14.79,660.0,664.0,N,
139310076,6000.0,Aug-2018, 36 months,7.84,A,A4,food safety officer,Not Verified,RENT,40000.0,Current,home_improvement,,HI,11.1,750.0,754.0,N,66.0
128832174,10000.0,Feb-2018, 36 months,9.93,B,B2,culinary director,Verified,MORTGAGE,72000.0,Current,debt_consolidation,,ME,24.09,735.0,739.0,N,
70897328,20000.0,Feb-2016, 36 months,9.75,B,B3,registered nurse,Not Verified,OWN,87000.0,Fully Paid,debt_consolidation,,CA,11.41,690.0,694.0,N,81.0
22364343,9600.0,Jul-2014, 36 months,15.61,D,D1,.principal,Not Verified,MORTGAGE,150000.0,Fully Paid,debt_consolidation,,GA,11.43,725.0,729.0,N,
145473048,16000.0,Dec-2018, 36 months,16.14,C,C4,transition teacher,Source Verified,RENT,83000.0,Current,debt_consolidation,,TX,18.98,690.0,694.0,N,10.0
43800370,14000.0,Apr-2015, 36 months,9.17,B,B2,teacher,Not Verified,MORTGAGE,33676.0,Fully Paid,debt_consolidation,,OK,7.56,705.0,709.0,N,
1407398,4000.0,Nov-2012, 36 months,14.09,B,B5,kaiser sunnyside ,Not Verified,MORTGAGE,132304.0,Fully Paid,debt_consolidation,"  Borrower added on 11/08/12 > vacation, debt consolidation<br>",OR,7.7,670.0,674.0,N,55.0
102997752,6000.0,Mar-2017, 36 months,16.99,D,D1,items analyst,Not Verified,RENT,84000.0,Fully Paid,other,,FL,6.81,660.0,664.0,N,47.0
102077110,3700.0,Mar-2017, 36 months,13.49,C,C2,maintenance ,Verified,RENT,51000.0,Fully Paid,major_purchase,,GA,18.49,660.0,664.0,N,
139487023,14000.0,Aug-2018, 36 months,6.11,A,A1,teacher,Not Verified,MORTGAGE,85000.0,Current,debt_consolidation,,NY,22.98,775.0,779.0,N,
127641728,20000.0,Feb-2018, 36 months,21.45,D,D5,dsw1,Verified,MORTGAGE,44300.0,Current,debt_consolidation,,MA,36.06,700.0,704.0,N,
80529580,14000.0,Jun-2016, 36 months,5.32,A,A1,prek teacher,Not Verified,RENT,41000.0,Fully Paid,credit_card,,NY,12.0,740.0,744.0,N,
76508509,9000.0,Apr-2016, 36 months,19.99,E,E1,customer service representative,Source Verified,RENT,32000.0,Fully Paid,debt_consolidation,,SD,35.22,695.0,699.0,N,
106497384,16000.0,Apr-2017, 36 months,19.99,D,D4,nurse,Not Verified,MORTGAGE,75000.0,Current,debt_consolidation,,TX,17.06,680.0,684.0,N,56.0
126105756,20000.0,Jan-2018, 36 months,9.93,B,B2,nurse practitioner ,Source Verified,OWN,96888.0,Current,debt_consolidation,,OH,14.29,730.0,734.0,N,
104411495,15000.0,Apr-2017, 36 months,13.99,C,C3,engineer,Source Verified,RENT,64000.0,Fully Paid,debt_consolidation,,MI,8.79,665.0,669.0,N,37.0
54304590,14000.0,Jul-2015, 36 months,5.32,A,A1,teacher,Not Verified,OWN,42500.0,Fully Paid,debt_consolidation,,GA,25.44,710.0,714.0,N,
64058040,20825.0,Nov-2015, 60 months,18.99,E,E3,forman,Source Verified,RENT,46000.0,Late (31-120 days),debt_consolidation,,FL,36.6,675.0,679.0,N,13.0
115423776,15000.0,Aug-2017, 36 months,18.06,D,D2,assistant manager,Source Verified,RENT,50000.0,Fully Paid,debt_consolidation,,OR,12.27,660.0,664.0,N,
58963421,21675.0,Sep-2015, 60 months,20.99,E,E5,accountant,Verified,MORTGAGE,50000.0,Current,debt_consolidation,,CA,35.09,670.0,674.0,N,38.0
69532338,18000.0,Jan-2016, 60 months,14.85,C,C5,processing supervisor/project manager,Verified,RENT,100000.0,Charged Off,debt_consolidation,,CA,14.11,660.0,664.0,N,
128377261,20000.0,Feb-2018, 60 months,9.44,B,B1,quality assurance engineer,Not Verified,OWN,80000.0,Current,debt_consolidation,,VA,7.25,755.0,759.0,N,13.0
20168165,12650.0,Jul-2014, 36 months,8.39,A,A5,abc enforcement agent ,Source Verified,MORTGAGE,52000.0,Fully Paid,debt_consolidation,,AL,20.89,690.0,694.0,N,
96676293,6000.0,Jan-2017, 36 months,13.99,C,C3,contracts administrator,Source Verified,OWN,65000.0,Fully Paid,house,,OK,8.53,670.0,674.0,N,33.0
117080492,21600.0,Aug-2017, 36 months,11.99,B,B5,executive assistant,Not Verified,RENT,75000.0,Current,debt_consolidation,,NY,7.34,670.0,674.0,N,34.0
95142883,15000.0,Jan-2017, 36 months,11.44,B,B4,project engineer ,Source Verified,RENT,74000.0,Current,debt_consolidation,,PA,20.21,665.0,669.0,N,16.0
24825944,3600.0,Aug-2014, 36 months,24.5,F,F3,service technician,Not Verified,OWN,54500.0,Fully Paid,debt_consolidation,,MN,17.46,670.0,674.0,N,34.0
135446750,32000.0,Jul-2018, 60 months,11.55,B,B4,hr assistant,Source Verified,MORTGAGE,61048.0,Current,debt_consolidation,,MA,22.27,735.0,739.0,N,41.0
76342344,13200.0,Apr-2016, 60 months,9.16,B,B2,infor. security vulnerability manager,Not Verified,MORTGAGE,99000.0,Current,debt_consolidation,,GA,11.19,700.0,704.0,N,
61509206,15000.0,Oct-2015, 36 months,13.99,C,C4,sr engineer ,Verified,RENT,85000.0,Fully Paid,debt_consolidation,,MI,14.56,670.0,674.0,N,
58492507,17000.0,Aug-2015, 36 months,10.99,B,B4,application developer,Verified,RENT,63000.0,Fully Paid,credit_card,,FL,25.58,675.0,679.0,N,
84034266,8000.0,Jul-2016, 36 months,9.49,B,B2,home health aid,Source Verified,RENT,43720.0,Charged Off,credit_card,,NY,15.59,695.0,699.0,N,
15009143,10000.0,Apr-2014, 60 months,21.99,E,E4,quality assurance,Source Verified,RENT,42061.22,Fully Paid,credit_card,,CA,18.89,685.0,689.0,N,
67655296,16000.0,Dec-2015, 36 months,9.76,B,B3,registered nurse,Source Verified,MORTGAGE,90000.0,Charged Off,debt_consolidation,,IL,20.87,670.0,674.0,N,13.0
15439598,15000.0,Apr-2014, 60 months,14.64,C,C3,assistant manager,Source Verified,MORTGAGE,45000.0,Fully Paid,credit_card,,NC,16.51,700.0,704.0,N,33.0
129683215,15000.0,Mar-2018, 60 months,12.61,C,C1,tooling engineer,Verified,RENT,89000.0,Current,credit_card,,NC,17.3,710.0,714.0,N,
19275967,35000.0,Jul-2014, 36 months,11.67,B,B4,information developer - advanced,Verified,MORTGAGE,95000.0,Fully Paid,credit_card,,AL,11.62,715.0,719.0,N,3.0
3847639,15000.0,Apr-2013, 36 months,8.9,A,A5,peoria vw/saturn of west phoenix,Verified,RENT,90000.0,Fully Paid,credit_card,  Borrower added on 03/20/13 > I would like to consolidate my credit card debt.<br>,AZ,16.36,700.0,704.0,N,12.0
95129560,6025.0,Dec-2016, 36 months,11.44,B,B4,academic advisor,Not Verified,RENT,23000.0,Current,other,,MA,18.79,660.0,664.0,N,74.0
89909148,15000.0,Sep-2016, 36 months,11.49,B,B5,engineer,Source Verified,RENT,81000.0,Charged Off,debt_consolidation,,AL,16.79,660.0,664.0,N,
38697547,20000.0,Jan-2015, 60 months,13.66,C,C3,clinical nurse,Source Verified,OWN,62000.0,Charged Off,debt_consolidation,,NY,24.38,695.0,699.0,N,27.0
145444799,4800.0,Dec-2018, 36 months,12.98,B,B5,extrurer operator,Source Verified,MORTGAGE,45000.0,Current,debt_consolidation,,FL,17.57,660.0,664.0,N,23.0
91833780,18000.0,Oct-2016, 60 months,17.99,D,D2,production manager,Verified,MORTGAGE,65000.0,Charged Off,credit_card,,NC,27.68,725.0,729.0,N,32.0
103755439,14700.0,Mar-2017, 36 months,14.99,C,C4,staff specialist,Source Verified,MORTGAGE,60000.0,Charged Off,debt_consolidation,,NC,21.96,670.0,674.0,N,
1599966,15000.0,Oct-2012, 36 months,11.14,B,B2,central parking system,Not Verified,RENT,48000.0,Fully Paid,debt_consolidation,  Borrower added on 10/09/12 > I used two credit cards to pay for my last two quarters of University Tuition and internship living expenses.  I'd just like to consolidate those into a single monthly payment<br>,WA,10.4,730.0,734.0,N,
60235921,18000.0,Sep-2015, 36 months,12.29,C,C1,airbus fleet manager,Verified,RENT,125000.0,Fully Paid,debt_consolidation,,NV,21.43,720.0,724.0,N,
125771480,35000.0,Dec-2017, 36 months,14.08,C,C3,middle school principal,Not Verified,MORTGAGE,90000.0,Charged Off,debt_consolidation,,OK,26.16,745.0,749.0,N,
134506723,18000.0,Jun-2018, 60 months,12.13,B,B5,sales,Source Verified,RENT,65000.0,Current,debt_consolidation,,AL,15.82,690.0,694.0,N,
26397845,22000.0,Sep-2014, 60 months,18.99,E,E1,estimator,Source Verified,MORTGAGE,63908.0,Fully Paid,home_improvement,,AZ,15.1,680.0,684.0,N,51.0
137815174,29725.0,Aug-2018, 60 months,18.94,D,D2,account executive,Source Verified,MORTGAGE,65000.0,Current,debt_consolidation,,AZ,20.44,725.0,729.0,N,
110408836,18000.0,Jun-2017, 60 months,13.59,C,C2,billing manager,Verified,MORTGAGE,125000.0,Current,credit_card,,FL,20.91,680.0,684.0,N,29.0
125464668,24000.0,Jan-2018, 60 months,17.09,D,D1,clerical,Verified,MORTGAGE,30000.0,Current,debt_consolidation,,LA,28.48,710.0,714.0,N,
136534558,10000.0,Jul-2018, 36 months,8.46,A,A5,business systems analyst,Source Verified,MORTGAGE,75000.0,Current,home_improvement,,PA,15.15,695.0,699.0,N,2.0
8295992,18225.0,Oct-2013, 60 months,16.2,C,C4,network manager,Verified,MORTGAGE,110000.0,Charged Off,debt_consolidation,,VA,17.51,685.0,689.0,N,
74632944,14000.0,Mar-2016, 60 months,6.49,A,A2,teacher,Not Verified,MORTGAGE,96000.0,Current,home_improvement,,MA,14.4,725.0,729.0,N,5.0
79180860,7000.0,May-2016, 36 months,10.75,B,B4,paralegal,Source Verified,MORTGAGE,50000.0,Charged Off,home_improvement,,TX,14.07,760.0,764.0,N,
139797574,15000.0,Sep-2018, 60 months,14.47,C,C2,field supervisor,Verified,MORTGAGE,110000.0,Current,debt_consolidation,,OK,9.72,680.0,684.0,N,
9824678,5000.0,Dec-2013, 36 months,13.53,B,B5,driver,Verified,RENT,73000.0,Fully Paid,debt_consolidation,  Borrower added on 12/10/13 > to consolidate high intrust loan<br>,UT,10.39,685.0,689.0,N,17.0
132659084,16000.0,May-2018, 36 months,5.31,A,A1,registered nurse,Not Verified,MORTGAGE,90000.0,Current,debt_consolidation,,OH,20.27,760.0,764.0,N,
113045557,12000.0,Jul-2017, 36 months,11.99,B,B5,senior compliance analyst,Source Verified,MORTGAGE,60000.0,Fully Paid,debt_consolidation,,DE,5.62,675.0,679.0,N,53.0
66025645,17000.0,Dec-2015, 60 months,16.55,D,D2,supervisor-in-charge,Verified,OWN,42000.0,Fully Paid,debt_consolidation,,NC,35.26,685.0,689.0,N,77.0
7087023,10000.0,Sep-2013, 36 months,15.88,C,C4,wal mart,Source Verified,MORTGAGE,42000.0,Fully Paid,credit_card,,FL,20.66,665.0,669.0,N,
138443519,20000.0,Aug-2018, 36 months,11.06,B,B3,registered nurse,Verified,OWN,60000.0,Current,debt_consolidation,,LA,11.12,705.0,709.0,N,
126718222,14200.0,Jan-2018, 36 months,16.02,C,C5,teacher,Not Verified,MORTGAGE,68400.0,Current,debt_consolidation,,MI,13.23,705.0,709.0,N,25.0
140462652,20000.0,Sep-2018, 60 months,13.56,C,C1,nurse,Source Verified,OWN,36000.0,Current,debt_consolidation,,TX,21.87,720.0,724.0,N,
10625597,14075.0,Jan-2014, 36 months,13.53,B,B5,teacher,Not Verified,MORTGAGE,55000.0,Fully Paid,debt_consolidation,,CA,11.99,660.0,664.0,N,75.0
67829032,18000.0,Jan-2016, 36 months,15.77,D,D1,owner,Verified,MORTGAGE,16800.0,Charged Off,major_purchase,,SC,28.32,665.0,669.0,N,6.0
131137378,30000.0,Apr-2018, 60 months,13.58,C,C2,legal trainee,Verified,RENT,40000.0,Current,debt_consolidation,,FL,19.08,700.0,704.0,N,
91546406,15000.0,Oct-2016, 36 months,8.24,B,B1,attorney,Source Verified,RENT,65000.0,Fully Paid,debt_consolidation,,PA,22.21,695.0,699.0,N,
116788204,15000.0,Aug-2017, 36 months,10.42,B,B3,software engineer,Verified,RENT,70000.0,Current,debt_consolidation,,OH,14.73,720.0,724.0,N,
64027401,15000.0,Nov-2015, 36 months,9.99,B,B3,san engineer,Source Verified,RENT,99000.0,Fully Paid,debt_consolidation,,NJ,11.05,665.0,669.0,N,16.0
92035654,5000.0,Nov-2016, 36 months,13.49,C,C2,planner,Verified,RENT,70000.0,Current,other,,TX,16.48,665.0,669.0,N,5.0
61412227,27300.0,Oct-2015, 60 months,23.99,F,F3,hr director,Verified,OWN,65000.0,Current,home_improvement,,AZ,21.79,730.0,734.0,N,
77566347,17600.0,May-2016, 36 months,5.32,A,A1,healthcare recruiter,Source Verified,RENT,54000.0,Fully Paid,credit_card,,GA,9.81,685.0,689.0,N,
976844,3500.0,Oct-2011, 36 months,7.9,A,A4,france telecom,Not Verified,RENT,77000.0,Fully Paid,wedding,  Borrower added on 10/09/11 > This loan will be used for some wedding ewpenses at the end of this month.<br/>,CA,15.58,730.0,734.0,N,
