Height (Inches),Height (cm),Weight (Pounds)
70.68261,179.5338294,137.5314
70.35969,178.7136126,136.8886
67.62401,171.7649854,118.4024
69.4463,176.393602,116.2441
67.92486,172.52914439999998,124.8433
68.39347,173.71941379999998,120.9809
66.31812,168.44802479999998,105.1208
71.22882,180.9212028,145.4377
65.29169,165.84089260000002,108.1912
66.00287,167.6472898,130.3778
67.61775,171.749085,117.5157
69.10276,175.52101040000002,135.8762
68.99743,175.25347219999998,127.5126
69.07531,175.4512874,151.3998
68.34086,173.58578440000002,112.4799
71.68196,182.0721784,156.7554
68.77664,174.6926656,138.2098
66.18191,168.1020514,109.5685
72.37092,183.8221368,139.9742
66.85155,169.80293700000001,124.5873
65.75688,167.0224752,130.5023
69.69245,177.018823,151.0783
66.27915,168.349041,108.7722
66.47752,168.8529008,105.9927
68.71912,174.5465648,143.4301
68.29244,173.4627976,114.7434
67.66696,171.8740784,123.7736
71.29885,181.09907900000002,139.4769
67.07369,170.3671726,115.8201
70.68048,179.5284192,146.5682
71.40114,181.3588956,153.9993
71.00392,180.34995679999997,137.5899
66.2799,168.350946,125.9287
68.05383,172.85672820000002,139.6939
64.16346,162.9751884,126.3585
66.87966,169.8743364,113.9307
70.52968,179.1453872,129.7605
65.45595,166.258113,116.1925
69.11331,175.5478074,139.1294
67.94221,172.57321340000001,126.9815
67.2132,170.721528,125.8352
67.6372,171.79848800000002,113.524
70.09365,178.037871,123.2372
64.41354,163.61039159999999,123.0554
69.77698,177.2335292,128.133
66.58181,169.1177974,127.9357
68.14995,173.100873,110.4678
66.18165,168.101391,127.9364
66.79412,169.65706480000003,118.1678
67.1657,170.600878,129.7243
68.01904,172.76836160000002,130.6094
66.95837,170.07425980000002,105.0414
68.70397,174.5080838,122.6299
69.68057,176.98864780000002,138.3259
66.52793,168.9809422,107.7381
66.46981,168.8333174,141.4417
71.44643,181.4739322,153.6966
66.62648,169.2312592,134.5551
64.01015,162.585781,109.6593
65.03312,165.1841248,117.2029
66.77216,169.6012864,124.2843
68.91932,175.0550728,125.2193
71.22926,180.9223204,133.2256
71.10332,180.6024328,122.6042
69.80699,177.3097546,134.8652
67.09127,170.41182579999997,111.4506
67.27958,170.89013319999998,116.8458
71.86593,182.53946220000003,143.1527
67.20197,170.6930038,99.92383
68.44108,173.8403432,127.9232
67.20278,170.69506120000003,136.658
69.36588,176.18933520000002,145.3947
69.0416,175.365664,126.6818
65.9056,167.400224,128.1983
66.44766,168.7770564,122.8328
66.08009,167.8434286,133.2571
69.35367,176.15832179999998,116.7606
70.83359,179.91731860000002,144.0455
67.664,171.86656,132.5153
65.30966,165.88653639999998,123.9832
66.66817,169.33715180000002,113.1423
66.93271,170.0090834,123.9512
67.73938,172.0580252,133.9787
64.27722,163.2641388,128.1519
66.83442,169.7594268,121.2878
65.89728,167.37909119999998,122.7107
67.6564,171.84725600000002,125.4136
68.68966,174.4717364,124.8761
66.08003,167.8432762,116.5903
66.91344,169.9601376,129.889
69.48392,176.4891568,123.889
68.60001,174.2440254,137.6571
69.21225,175.799115,130.8805
67.63342,171.7888868,141.9706
65.73405,166.964487,125.7334
66.09947,167.8926538,104.4108
67.65293,171.8384422,117.0685
67.59619,171.69432260000002,131.7669
69.57859,176.7296186,125.4738
66.08879,167.8655266,129.5734
70.08026,178.00386039999998,130.1053
65.00956,165.1242824,131.9305
69.16464,175.6781856,142.4645
69.61276,176.8164104,127.6431
71.48367,181.5685218,153.3153
69.47413,176.46429020000002,126.7609
69.0027,175.266858,114.0258
69.5581,176.677574,133.9684
68.63746,174.33914840000003,127.5869
67.20262,170.6946548,126.4859
66.07614,167.8333956,120.7651
66.18342,168.1058868,126.6479
70.80778,179.8517612,133.0747
67.158,170.58132,125.9649
65.2973,165.85514200000003,121.3206
69.23494,175.85674759999998,129.7824
68.90768,175.0255072,130.0549
72.3478,183.76341200000002,123.4005
68.29557,173.4707478,137.2791
68.34735,173.602269,127.7554
67.46476,171.3604904,133.6853
68.86803,174.9247962,113.9275
66.62471,169.22676339999998,135.6168
64.77193,164.5207022,122.6005
67.70647,171.97443379999999,118.9472
72.992,185.39968000000002,134.2703
70.95194,180.2179276,124.2747
67.95677,172.6101958,130.6981
67.20959,170.71235860000002,124.6797
66.36959,168.57875860000001,129.0839
67.63896,171.8029584,121.9456
69.74444,177.1508776,126.2689
68.17532,173.1653128,134.6122
66.89711,169.9186594,131.8476
67.4966,171.441364,103.5828
66.51569,168.9498526,116.3925
66.88332,169.8836328,123.5095
69.7277,177.108358,150.3395
69.78345,177.249963,135.2437
65.40046,166.1171684,112.4584
67.99831,172.7157074,137.4861
72.25581,183.5297574,132.7902
70.79562,179.8208748,126.0286
65.18786,165.57716440000002,141.3591
67.7123,171.989242,135.9065
70.05146,177.93070840000001,134.6655
67.30497,170.9546238,122.0232
66.39813,168.6512502,128.3502
69.73637,177.1303798,130.6354
68.71659,174.5401386,131.717
63.88437,162.26629979999998,108.6132
68.40851,173.75761540000002,114.5673
67.93251,172.54857539999998,133.5136
70.69674,179.5697196,135.8641
68.95083,175.1351082,148.1093
66.49457,168.89620779999998,123.5179
68.59369,174.2279726,120.8406
66.26442,168.3116268,116.2666
69.58656,176.7498624,123.8986
67.35651,171.0855354,119.32
69.68727,177.0056658,119.4097
68.44046,173.83876840000002,124.5933
68.47973,173.93851420000001,130.8802
65.45463,166.2547602,118.2058
66.8085,169.69359,109.6357
70.05212,177.9323848,140.2298
67.43558,171.2863732,121.5764
66.54306,169.0193724,98.30262
67.32353,171.00176620000002,117.6173
67.9725,172.65015,136.5104
69.03858,175.35799319999998,148.9791
67.69453,171.9441062,123.9665
69.30508,176.0349032,133.5957
65.39643,166.1069322,117.2334
68.35638,173.6252052,123.5943
65.36888,166.03695520000002,117.7674
68.36499,173.64707460000002,137.2321
71.15702,180.73883080000002,129.1996
69.25532,175.90851279999998,142.4032
66.6984,169.413936,128.4838
69.17548,175.70571919999998,115.3008
68.31559,173.5215986,119.5309
67.81616,172.2530464,121.7224
68.56123,174.14552419999998,142.8442
66.23085,168.226359,110.1171
68.95099,175.13551460000002,122.0958
67.86761,172.3837294,124.8188
68.05498,172.8596492,119.3169
67.73986,172.05924439999998,132.4571
69.83641,177.3844814,133.0316
70.68574,179.54177959999998,160.8831
64.54385,163.941379,119.127
67.93112,172.54504480000003,138.516
67.77291,172.1431914,124.8232
69.41312,176.3093248,135.9744
67.77213,172.14121020000002,116.2254
67.79965,172.211111,139.2002
67.98313,172.6771502,137.983
69.97983,177.74876820000003,144.5084
63.83261,162.1348294,109.1938
65.57212,166.5531848,127.228
69.34307,176.1313978,124.5517
67.28398,170.90130920000001,114.926
68.7435,174.60849,132.5027
69.03112,175.3390448,125.3892
69.64426,176.8964204,128.4988
66.70052,169.4193208,117.7319
67.9143,172.502322,112.9531
64.36849,163.49596459999998,126.1835
65.87507,167.32267779999998,118.7934
67.07427,170.3686458,125.4388
69.34545,176.137443,124.9451
69.83212,177.3735848,145.5139
66.10245,167.900223,116.7836
69.26205,175.925607,132.5216
68.33525,173.571535,114.8933
69.38017,176.22563180000003,122.8594
69.12887,175.58732980000002,130.5782
68.44658,173.8543132,119.1058
66.34542,168.51736680000002,133.8204
70.03275,177.883185,128.5779
70.16523,178.2196842,139.0179
68.18324,173.1854296,101.2876
70.12378,178.1144012,140.958
68.4296,173.811184,134.6146
66.43974,168.7569396,129.9482
71.72703,182.1866562,139.064
70.72387,179.63862980000002,135.1996
68.09022,172.94915880000002,129.682
70.12976,178.1295904,129.1395
66.05393,167.7769822,129.0051
69.77059,177.2172986,112.7357
68.15816,173.1217264,126.1123
69.91372,177.58084879999998,118.3724
65.34461,165.97530940000001,122.9731
68.35621,173.6247734,130.3663
64.50585,163.84485899999999,114.226
67.95491,172.6054714,115.7854
68.57621,174.1835734,137.9526
68.12257,173.03132779999999,112.2435
68.77583,174.6906082,137.237
67.92593,172.53186219999998,124.9418
69.1484,175.636936,135.0961
63.20539,160.5416906,114.4199
69.2442,175.88026800000003,122.1823
65.88645,167.351583,129.375
67.85186,172.3437244,129.9448
65.57418,166.5584172,140.4557
66.70819,169.4388026,120.8977
69.172,175.69688,129.159
69.23593,175.8592622,137.1397
67.57232,171.6336928,145.2218
69.50518,176.5431572,140.0956
70.60288,179.3313152,124.12
66.54152,169.01546080000003,135.6875
69.11494,175.5519476,127.756
69.951,177.67553999999998,144.0475
67.70347,171.96681379999998,131.9333
69.19028,175.7433112,135.5263
67.8047,172.223938,151.3579
67.62532,171.76831280000002,124.7073
70.36898,178.7372092,135.274
71.02595,180.405913,136.5388
69.8452,177.406808,137.8778
67.08638,170.39940520000002,114.2066
68.62013,174.29513020000002,141.5844
64.37275,163.50678499999998,111.0969
65.93523,167.4754842,126.3868
65.24285,165.71683900000002,132.8885
70.51481,179.10761739999998,144.7904
66.61129,169.1926766,108.3859
67.13394,170.5202076,124.1348
66.77634,169.6119036,129.4462
67.69385,171.942379,131.3339
67.82809,172.2833486,111.6411
66.63254,169.2466516,111.6422
67.62229,171.76061660000002,140.3178
69.66798,176.9566692,125.5286
62.75039,159.3859906,114.49
64.53878,163.9285012,113.998
68.01929,172.7689966,117.1931
66.38551,168.6191954,138.3156
70.18724,178.27558960000002,122.3712
64.646,164.20084,132.9431
67.48819,171.4200026,124.0449
72.01807,182.9258978,144.1591
66.61356,169.19844240000003,115.4581
65.81803,167.1777962,116.5192
71.16185,180.751099,139.6139
68.51977,174.0402158,133.2364
64.96088,165.0006352,120.025
66.88268,169.88200719999998,123.1111
70.3531,178.696874,132.8462
67.71744,172.0022976,120.9359
66.03333,167.72465820000002,129.7702
68.9826,175.21580400000002,136.9118
68.60237,174.2500198,131.121
66.8408,169.775632,133.484
68.03659,172.81293860000002,136.3871
64.79586,164.58148440000002,131.4559
70.55126,179.2002004,126.1986
68.28166,173.4354164,115.046
68.77574,174.6903796,130.3178
67.09315,170.41660099999999,131.6954
70.14303,178.1632962,135.6519
65.46833,166.2895582,120.3029
69.02275,175.31778500000001,129.1442
74.24899,188.59243460000002,150.2167
64.08575,162.777805,120.2076
67.57977,171.6526158,132.153
69.19395,175.752633,132.1247
64.48615,163.79482099999998,119.5029
68.75888,174.64755520000003,136.7629
68.45184,173.86767360000002,147.7846
66.44205,168.76280699999998,145.5992
70.1756,178.246024,124.9662
67.1386,170.53204399999998,127.902
66.91548,169.9653192,125.9147
68.63357,174.32926780000003,109.6821
66.95697,170.0707038,107.7733
69.97351,177.73271540000002,134.1099
66.92568,169.9912272,134.901
68.76347,174.6592138,139.6364
67.40692,171.2135768,127.0273
65.74615,166.99522100000002,134.7717
65.88357,167.3442678,99.97124
66.77623,169.6116242,129.4522
66.9622,170.083988,129.3592
63.46642,161.2047068,103.6594
68.35224,173.6146896,115.7327
64.43147,163.6559338,104.8874
63.52175,161.345245,131.0054
66.86196,169.8293784,129.0709
65.53651,166.4627354,102.5494
71.82306,182.4305724,133.2257
68.86538,174.9180652,146.3008
70.79207,179.81185779999998,140.8125
69.02139,175.3143306,132.4618
67.3527,171.075858,118.8437
66.3294,168.47667600000003,133.4495
67.75792,172.1051168,134.882
68.64796,174.3658184,129.6789
68.18784,173.1971136,136.7318
71.53978,181.71104119999998,133.9981
68.58959,174.21755860000002,128.1324
71.33959,181.2025586,130.2482
67.18757,170.6564278,130.2934
67.70033,171.95883819999997,128.3208
64.13048,162.89141920000003,134.0501
69.90087,177.5482098,140.5808
66.72044,169.4699176,115.1936
69.3532,176.157128,135.8445
69.70788,177.0580152,142.8508
67.73755,172.053377,143.0931
68.16879,173.1487266,114.9519
71.94697,182.7453038,149.4261
67.37481,171.1320174,132.0558
65.34039,165.9645906,127.0174
65.63768,166.71970720000002,103.3615
68.91559,175.04559859999998,125.3216
65.44571,166.23210340000003,130.6423
68.11726,173.0178404,124.3662
69.52284,176.5880136,140.6019
69.40202,176.28113079999997,124.229
70.00803,177.8203962,132.9642
68.59817,174.23935179999998,130.2067
64.76508,164.5033032,106.6241
67.52805,171.521247,108.9888
66.71974,169.4681396,109.9473
67.94808,172.5881232,124.363
69.09682,175.50592279999998,131.5021
70.04724,177.9199896,137.4264
67.92097,172.5192638,116.0228
67.99135,172.698029,117.9061
68.92023,175.0573842,116.7259
66.75149,169.5487846,115.4633
68.07152,172.90166080000003,129.9734
68.75961,174.6494094,148.9128
70.93048,180.16341920000002,126.0818
68.29873,173.47877420000003,115.4952
69.25316,175.9030264,158.7833
68.39327,173.71890580000002,141.2064
68.48007,173.9393778,129.838
69.47286,176.4610644,137.0682
66.33003,168.47827619999998,123.2428
66.88679,169.89244660000003,117.9651
65.20091,165.61031139999997,102.4998
68.37273,173.6667342,130.6338
67.10601,170.4492654,144.6224
62.64242,159.1117468,100.1982
69.06906,175.4354124,120.2937
71.15727,180.7394658,144.3108
68.93324,175.0904296,114.8805
68.10686,172.9914244,141.5328
64.45765,163.722431,114.6963
65.96736,167.5570944,121.6607
68.73038,174.5751652,119.3241
70.53564,179.1605256,135.206
67.40711,171.2140594,115.9409
66.11309,167.9272486,123.2264
69.47433,176.4647982,133.0619
70.95476,180.2250904,136.3442
65.56715,166.540561,124.1401
65.49243,166.3507722,116.2944
68.89342,174.98928680000003,133.1669
67.59755,171.697777,137.941
66.1724,168.07789599999998,133.3173
68.70371,174.5074234,114.2219
65.47651,166.3103354,137.6516
67.72604,172.0241416,131.5375
70.02202,177.8559308,137.2221
69.72107,177.0915178,135.1331
67.90954,172.49023160000002,113.9257
65.61306,166.6571724,132.5883
71.40631,181.3720274,133.5753
66.27843,168.3472122,106.7793
65.0276,165.170104,95.18466
65.68922,166.8506188,114.2675
66.85743,169.81787219999998,126.4804
68.23,173.3042,126.7087
66.12036,167.9457144,110.9096
71.32591,181.16781139999998,132.3678
70.2075,178.32704999999999,133.7174
71.03619,180.4319226,144.0125
68.18528,173.1906112,129.9098
68.99195,175.239553,106.5697
67.95745,172.611923,121.9433
69.49971,176.5292634,118.1623
67.12538,170.49846520000003,106.6739
67.75678,172.10222120000003,128.444
67.67958,171.9061332,127.4595
64.71984,164.38839360000003,102.93
69.72873,177.1109742,127.8299
68.50234,173.9959436,139.7868
70.56446,179.2337284,133.2813
66.58715,169.131361,120.2949
63.80202,162.0571308,102.4047
66.38836,168.62643440000002,134.2056
66.7895,169.64533,121.4804
66.99003,170.1546762,108.2574
72.61998,184.4547492,145.8469
67.80601,172.2272654,114.9258
68.63913,174.3433902,124.6757
65.81803,167.1777962,113.619
66.5755,169.10177000000002,126.2651
66.40067,168.6577018,124.0382
66.75992,169.5701968,120.554
69.02475,175.322865,124.4235
70.24902,178.43251080000002,130.1726
70.18308,178.2650232,137.2733
67.63509,171.79312860000002,126.9051
66.43547,168.74609379999998,118.2885
67.50559,171.4641986,119.6817
68.19559,173.2167986,134.332
66.32293,168.4602422,120.0364
70.33673,178.65529420000001,140.2713
67.9766,172.66056400000002,139.4025
66.07451,167.82925540000002,105.1086
68.00118,172.7229972,140.3289
65.48497,166.33182380000002,139.7691
66.99532,170.16811280000002,118.4896
69.89331,177.5290074,121.8301
68.03229,172.8020166,130.3482
70.00989,177.8251206,138.2214
66.91337,169.9599598,119.9847
71.43101,181.4347654,141.5275
64.42386,163.6366044,128.0746
68.63254,174.32665160000002,122.6639
70.14808,178.17612319999998,135.5841
69.94628,177.6635512,158.7993
66.40808,168.6765232,103.1971
65.27161,165.7898894,122.9332
67.02796,170.2510184,119.343
66.333,168.48582,139.5722
70.05322,177.9351788,124.1145
71.49315,181.592601,132.5483
67.11911,170.4825394,116.0712
72.52115,184.20372100000003,162.8737
68.59945,174.242603,131.1394
66.72202,169.4739308,124.8745
68.33163,173.56234020000002,123.738
66.52804,168.98122160000003,119.0115
69.80841,177.3133614,135.4606
70.18855,178.278917,139.6563
67.70646,171.97440840000002,120.3449
66.73552,169.50822079999998,113.0404
68.37589,173.67476059999998,115.658
68.14008,173.0758032,128.6282
65.33269,165.9450326,96.52385
68.27634,173.4219036,122.6695
69.17767,175.71128180000002,129.3968
66.47919,168.8571426,128.8422
66.27731,168.3443674,133.0853
67.80211,172.2173594,130.1248
72.66613,184.57197019999998,138.9119
70.62111,179.37761940000001,138.9252
67.45131,171.32632740000003,105.9085
68.51925,174.038895,135.4393
72.05853,183.0286662,147.3129
64.71472,164.3753888,108.7636
66.49054,168.8859716,128.9625
71.9151,182.664354,147.7867
68.37932,173.68347280000003,128.5716
69.44208,176.3828832,127.4285
65.67788,166.8218152,128.9123
67.97944,172.6677776,123.3621
68.18702,173.1950308,122.0501
67.96766,172.6378564,159.6644
67.69418,171.94321720000002,121.5022
66.85727,169.8174658,124.3686
68.50423,174.0007442,130.5608
66.46892,168.8310568,117.7781
70.53609,179.1616686,147.1473
68.60163,174.2481402,128.6512
67.13712,170.5282848,115.6854
63.82574,162.11737960000002,104.102
67.39413,171.1810902,122.4406
71.3131,181.135274,124.6131
67.98003,172.6692762,100.4089
67.8037,172.22139800000002,131.8038
71.05584,180.48183360000002,134.7575
70.6785,179.52339,148.5516
69.45454,176.41453159999998,151.3435
67.75404,172.09526160000001,121.4032
66.37759,168.59907859999998,132.7138
66.90907,169.9490378,118.1243
67.36022,171.0949588,120.412
70.03559,177.8903986,141.4458
74.19488,188.45499519999998,129.0597
68.44192,173.8424768,129.3121
68.86465,174.916211,148.5716
66.41874,168.7035996,112.319
68.58215,174.198661,130.0932
69.01529,175.2988366,123.1712
64.12752,162.88390080000002,99.36058
72.58824,184.3741296,139.1404
69.53845,176.62766299999998,131.9771
69.32255,176.07927700000002,127.7025
67.26117,170.84337180000003,136.8449
68.8089,174.77460599999998,126.4916
65.83333,167.2166582,111.1847
69.14631,175.6316274,128.5255
66.76436,169.5814744,123.1419
68.10866,172.9959964,141.374
66.52579,168.97550660000002,127.0178
66.72267,169.4755818,118.0513
66.66847,169.3379138,115.3536
66.13808,167.99072320000002,136.9275
68.04169,172.8258926,126.5685
67.37032,171.12061280000003,129.216
68.37927,173.6833458,142.1694
68.64261,174.35222940000003,136.578
67.06567,170.3468018,121.962
69.29222,176.00223880000001,146.9053
69.97624,177.7396496,142.657
68.36664,173.65126560000002,140.2292
68.2079,173.248066,109.8398
67.34824,171.06452960000001,134.8916
65.91384,167.4211536,127.6066
67.37608,171.13524320000002,108.9719
70.77374,179.76529960000002,138.4284
72.8469,185.03112600000003,151.4509
