MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
20,RL,75.0,8100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,764.0,Unf,0.0,100.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1962.0,Unf,1.0,420.0,TA,TA,Y,132,0,0,0,0,0,,,,0,7,2008,WD ,Normal,135000
120,RL,,3136,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,148,36,0,0,0,0,,,,0,3,2006,WD ,Normal,171750
60,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,329.0,Unf,0.0,386.0,715.0,GasA,TA,Y,SBrkr,930,715,0,1645,0.0,0.0,1,2,4,1,TA,7,Typ,0,,Attchd,1971.0,RFn,2.0,441.0,TA,TA,Y,0,78,0,0,0,0,,GdWo,,0,6,2010,WD ,Normal,171000
50,RL,80.0,17120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1120,468,0,1588,0.0,0.0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2.0,680.0,TA,TA,N,0,59,0,0,0,0,,,,0,7,2008,WD ,Normal,134432
190,RH,60.0,6048,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,736.0,Unf,0.0,120.0,856.0,GasA,Gd,Y,SBrkr,936,744,0,1680,1.0,0.0,2,0,2,2,TA,7,Typ,1,Gd,Detchd,1910.0,Unf,2.0,450.0,TA,Fa,P,56,144,0,0,0,0,,,,0,6,2010,COD,Normal,114900
20,RL,57.0,8280,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Ex,Y,FuseA,932,0,0,932,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Gd,Attchd,1950.0,Unf,1.0,306.0,TA,TA,Y,0,0,214,0,0,0,,GdPrv,,0,11,2007,WD ,Normal,124000
20,RL,102.0,17920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306.0,Rec,1085.0,372.0,1763.0,GasA,TA,Y,SBrkr,1779,0,0,1779,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2.0,454.0,TA,TA,Y,0,418,0,0,312,0,,,,0,7,2006,WD ,Abnorml,170000
60,RL,79.0,9462,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Gd,Y,FuseA,1024,704,0,1728,0.0,0.0,1,1,3,1,TA,7,Min1,1,Gd,Attchd,1949.0,Unf,1.0,234.0,TA,TA,Y,245,60,0,0,0,0,,MnPrv,,0,7,2006,WD ,Normal,137000
20,RL,75.0,9532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,595.0,Rec,354.0,156.0,1105.0,GasA,Gd,Y,SBrkr,1647,0,0,1647,1.0,0.0,1,0,3,1,TA,6,Min1,1,Fa,Attchd,1953.0,Fin,1.0,280.0,TA,TA,Y,225,0,0,0,0,368,TA,GdPrv,,0,2,2007,WD ,Normal,153000
50,C (all),60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,Y,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1980.0,RFn,2.0,528.0,TA,TA,Y,30,0,164,0,0,0,,,,0,4,2010,COD,Abnorml,68400
20,RL,,15611,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767.0,LwQ,93.0,266.0,1126.0,GasA,TA,Y,SBrkr,1126,0,0,1126,0.0,1.0,2,0,3,1,Ex,6,Typ,0,,Attchd,1977.0,RFn,2.0,540.0,TA,TA,Y,180,0,0,0,0,0,,,,0,3,2008,WD ,Abnorml,175000
20,RL,,9079,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,864.0,Unf,0.0,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1961.0,Unf,1.0,440.0,TA,TA,Y,158,0,0,0,0,0,,,,0,7,2009,WD ,Normal,122000
60,RL,88.0,14200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,445.0,Unf,0.0,479.0,924.0,GasA,Ex,Y,SBrkr,1216,941,0,2157,0.0,0.0,2,1,4,1,Gd,8,Typ,2,Gd,Attchd,1966.0,Fin,2.0,487.0,TA,TA,Y,105,66,0,0,0,0,,GdPrv,,0,5,2006,WD ,Normal,226000
20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,TA,Y,SBrkr,1433,0,0,1433,1.0,0.0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,1961.0,Unf,2.0,441.0,TA,TA,Y,144,0,205,0,0,0,,,,0,6,2006,WD ,Normal,161000
20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0.0,252.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,2008.0,Unf,1.0,300.0,Ex,Ex,Y,0,0,0,0,0,0,,,Shed,450,10,2009,WD ,Normal,127500
60,RL,,13346,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,728.0,Unf,0.0,367.0,1095.0,GasA,Ex,Y,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,590.0,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2006,WD ,Normal,268000
160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Ex,Y,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0,102,0,0,0,0,,,,0,3,2008,WD ,Abnorml,146000
20,RL,123.0,47007,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,3820,0,0,3820,,,3,1,5,1,Ex,11,Typ,2,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,TA,Y,0,372,0,0,0,0,,,,0,7,2008,WD ,Normal,284700
80,RL,80.0,9600,Pave,,Reg,Low,AllPub,FR2,Mod,Veenker,Feedr,Norm,1Fam,SLvl,8,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,392.0,392.0,GasA,Ex,Y,SBrkr,1487,1012,0,2499,0.0,0.0,2,1,4,1,TA,5,Typ,1,Gd,Attchd,1976.0,Unf,2.0,527.0,TA,TA,Y,0,64,0,0,0,0,,,,0,1,2009,WD ,Abnorml,180500
20,RL,74.0,13008,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,Fa,Fa,No,Rec,564.0,Unf,0.0,318.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1956.0,Unf,1.0,502.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD ,Normal,124500
120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,GasA,TA,Y,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2.0,528.0,TA,TA,Y,536,90,0,0,0,0,,MnPrv,,0,8,2007,WD ,Normal,134000
60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,,,,0,8,2007,New,Partial,303477
80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,,MnPrv,,0,2,2007,WD ,Normal,130000
160,RM,21.0,1526,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,,,,,0.0,0.0,,,Y,0,34,0,0,0,0,,GdPrv,,0,6,2006,WD ,Normal,79500
50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1078.0,1078.0,GasA,TA,Y,SBrkr,1128,445,0,1573,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2.0,360.0,TA,TA,P,0,0,0,0,0,0,,,,0,6,2008,WD ,Normal,162900
50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,12.0,144.0,608.0,GasA,TA,Y,SBrkr,608,524,0,1132,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,128,0,0,0,,MnPrv,,0,4,2010,WD ,Abnorml,134000
20,RL,,9991,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116.0,Unf,0.0,165.0,1281.0,GasA,Ex,Y,SBrkr,1620,0,0,1620,1.0,0.0,2,0,3,1,TA,8,Min1,1,TA,Attchd,1993.0,Unf,2.0,490.0,TA,TA,Y,120,78,0,0,0,0,,GdWo,,0,6,2009,WD ,Normal,150000
60,RL,85.0,10625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,No,GLQ,866.0,Unf,0.0,132.0,998.0,GasA,Ex,Y,SBrkr,1006,1040,0,2046,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,RFn,3.0,871.0,TA,TA,Y,320,62,0,0,0,0,,,,0,8,2008,WD ,Normal,284000
20,RL,72.0,10152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,TA,Y,SBrkr,1048,0,0,1048,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0,20,0,0,192,0,,,,0,6,2007,WD ,Normal,135000
20,RL,86.0,11194,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1696.0,1696.0,GasA,Ex,Y,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3.0,972.0,TA,TA,Y,120,56,0,0,0,0,,,,0,9,2009,WD ,Normal,275000
60,RL,62.0,8857,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,100,30,0,0,0,0,,,,0,3,2007,New,Partial,171925
60,RL,83.0,13159,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,846.0,846.0,GasA,Gd,Y,SBrkr,846,846,0,1692,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2009.0,RFn,2.0,650.0,TA,TA,Y,208,114,0,0,0,0,,,,0,7,2009,New,Partial,224500
50,RL,64.0,13053,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,833.0,833.0,GasA,Gd,Y,SBrkr,1053,795,0,1848,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0,0,0,0,220,0,,,,0,6,2008,WD ,Normal,207000
50,RM,60.0,5790,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Gd,N,SBrkr,840,765,0,1605,0.0,0.0,2,0,3,2,TA,8,Typ,0,,Detchd,1915.0,Unf,1.0,379.0,TA,TA,Y,0,0,202,0,0,0,,,,0,5,2010,WD ,Normal,107400
20,RL,80.0,7936,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,TA,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD ,Normal,127000
120,RL,61.0,7380,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,341.0,Unf,0.0,1077.0,1418.0,GasA,Ex,Y,SBrkr,1478,0,0,1478,1.0,0.0,2,0,2,1,TA,5,Typ,0,,Attchd,1998.0,Fin,2.0,495.0,TA,TA,Y,168,43,0,0,0,0,,,,0,7,2009,WD ,Normal,240000
60,RL,121.0,16059,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1288.0,1288.0,GasA,Ex,Y,SBrkr,1301,1116,0,2417,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1991.0,Unf,2.0,462.0,TA,TA,Y,127,82,0,0,0,0,,,,0,4,2006,WD ,Normal,260000
20,RL,,6173,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,277.0,876.0,GasA,TA,Y,SBrkr,902,0,0,902,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2007,WD ,Normal,125500
20,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625.0,1067.0,GasA,TA,Y,SBrkr,1067,0,0,1067,0.0,0.0,2,0,2,1,Gd,4,Min2,0,,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,290,0,0,0,0,0,,,,0,2,2010,WD ,Normal,128000
20,RL,108.0,11358,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,346.0,Unf,0.0,778.0,1124.0,GasA,TA,Y,SBrkr,1610,0,0,1610,0.0,0.0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,1972.0,RFn,2.0,515.0,TA,TA,Y,202,0,0,0,256,0,,,,0,5,2007,WD ,Normal,185000
60,RL,96.0,13262,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1105,1295,0,2400,0.0,0.0,3,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,730.0,TA,TA,Y,114,40,0,0,0,0,,,,0,6,2009,WD ,Normal,290000
60,RL,110.0,13688,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1016.0,Unf,0.0,556.0,1572.0,GasA,Ex,Y,SBrkr,1572,1096,0,2668,1.0,0.0,2,1,3,1,Ex,10,Typ,2,Gd,BuiltIn,2003.0,Fin,3.0,726.0,TA,TA,Y,400,0,0,0,0,0,,,,0,3,2008,WD ,Normal,412500
60,RL,102.0,12151,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,368.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1249.0,Unf,0.0,165.0,1414.0,GasA,Ex,Y,SBrkr,1414,917,0,2331,1.0,0.0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,1003.0,TA,TA,Y,192,63,0,0,0,0,,,,0,8,2008,WD ,Normal,379000
60,RL,,11214,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasA,Gd,Y,SBrkr,956,930,0,1886,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2.0,431.0,TA,TA,Y,89,0,0,0,0,0,,,,0,7,2006,WD ,Normal,199900
60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Ex,Y,SBrkr,993,915,0,1908,0.0,0.0,2,1,4,1,Gd,9,Typ,0,,Attchd,2002.0,Fin,2.0,431.0,TA,TA,Y,135,0,0,0,0,0,,,,0,4,2010,WD ,Normal,202900
85,RL,,16500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,TA,TA,CBlock,Gd,TA,Av,GLQ,962.0,Unf,0.0,270.0,1232.0,GasA,Fa,Y,SBrkr,1320,0,0,1320,0.0,1.0,2,0,3,1,TA,5,Typ,1,Gd,Attchd,1971.0,RFn,2.0,495.0,TA,TA,Y,0,20,0,0,0,0,,,,0,5,2009,WD ,Normal,172500
70,RM,50.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Ex,Y,SBrkr,832,650,0,1482,0.0,1.0,1,0,3,1,TA,7,Typ,0,,Detchd,1930.0,Unf,2.0,324.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD ,Normal,143000
60,RL,79.0,9085,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286.0,Gd,TA,PConc,Gd,TA,No,GLQ,816.0,Unf,0.0,254.0,1070.0,GasA,Ex,Y,SBrkr,1094,967,0,2061,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,647.0,TA,TA,Y,296,102,209,0,0,0,,,,0,11,2009,WD ,Normal,260000
80,RL,76.0,9880,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,Unf,0.0,574.0,1096.0,GasA,TA,Y,SBrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,TA,Y,203,0,0,0,0,576,Gd,GdPrv,,0,7,2008,WD ,Normal,171000
20,RL,100.0,21750,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,988.0,988.0,GasA,Ex,Y,FuseA,988,0,0,988,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1954.0,RFn,2.0,520.0,TA,TA,N,0,0,0,0,0,0,,,,0,2,2008,WD ,Normal,113000
